ID,Type,Title,Author,Year,Journal,Booktitle,Volume,Number,Pages,DOI,URL,Publisher,Editor,Abstract,Keywords,bibsource,biburl,timestamp,eprint,eprinttype,series,note,howpublished,month,CCF_Rank,CCF_Name,CAS_Zone,CAS_Top,CAS_Name,Publication_Type,CAS_Category,CCF_Type
DBLP:journals/micro/BoserSBLJ92,article,Hardware requirements for neural network pattern classifiers: a case study and implementation,Bernhard E. Boser; Eduard Säckinger; Jane Bromley; Yann LeCun; Lawrence D. Jackel,1992,IEEE Micro,,12,1,32--40,10.1109/40.124378,https://doi.org/10.1109/40.124378,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/micro/BoserSBLJ92.bib,"Sat, 20 May 2017 01:00:00 +0200",,,,,,,A类,MICRO,3区,否,IEEE MICRO,journal,计算机科学,推荐国际学术会议
DBLP:journals/tnn/SackingerBBLJ92,article,Application of the ANNA neural network chip to high-speed character recognition,Eduard Säckinger; Bernhard E. Boser; Jane Bromley; Yann LeCun; Lawrence D. Jackel,1992,IEEE Trans. Neural Networks,,3,3,498--505,10.1109/72.129422,https://doi.org/10.1109/72.129422,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tnn/SackingerBBLJ92.bib,"Wed, 14 Nov 2018 00:00:00 +0100",,,,,,,B类,TNNLS,1区,是,IEEE Transactions on Neural Networks and Learning Systems,journal,计算机科学,推荐国际学术刊物
DBLP:journals/tnn/DruckerL92,article,Improving generalization performance using double backpropagation,Harris Drucker; Yann LeCun,1992,IEEE Trans. Neural Networks,,3,6,991--997,10.1109/72.165600,https://doi.org/10.1109/72.165600,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tnn/DruckerL92.bib,"Wed, 14 Nov 2018 00:00:00 +0100",,,,,,,B类,TNNLS,1区,是,IEEE Transactions on Neural Networks and Learning Systems,journal,计算机科学,推荐国际学术刊物
DBLP:conf/nips/SimardCD92,inproceedings,Efficient Pattern Recognition Using a New Transformation Distance,Patrice Y. Simard; Yann LeCun; John S. Denker,1992,,"Advances in Neural Information Processing Systems 5, [NIPS Conference, Denver, Colorado, USA, November 30 - December 3, 1992]",,,50--58,,http://papers.nips.cc/paper/656-efficient-pattern-recognition-using-a-new-transformation-distance,Morgan Kaufmann,Stephen Jose Hanson; Jack D. Cowan; C. Lee Giles,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/SimardCD92.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/CunSP92,inproceedings,Automatic Learning Rate Maximization in Large Adaptive Machines,Yann LeCun; Patrice Y. Simard; Barak A. Pearlmutter,1992,,"Advances in Neural Information Processing Systems 5, [NIPS Conference, Denver, Colorado, USA, November 30 - December 3, 1992]",,,156--163,,http://papers.nips.cc/paper/589-egularities-under-changing-environments,Morgan Kaufmann,Stephen Jose Hanson; Jack D. Cowan; C. Lee Giles,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/CunSP92.bib,"Fri, 06 Mar 2020 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:journals/jssc/BoserSBLJ91,article,An analog neural network processor with programmable topology,Bernhard E. Boser; Eduard Sackinger; Jane Bromley; Yann LeCun; Lawrence D. Jackel,1991,IEEE J. Solid State Circuits,,26,12,2017--2025,10.1109/4.104196,https://doi.org/10.1109/4.104196,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/jssc/BoserSBLJ91.bib,"Wed, 26 Feb 2025 00:00:00 +0100",,,,,,,,,1区,是,IEEE JOURNAL OF SOLID-STATE CIRCUITS,journal,工程技术,
DBLP:journals/pr/GuyonALDH91,article,Design of a neural network character recognizer for a touch terminal,Isabelle Guyon; P. Albrecht; Yann LeCun; John S. Denker; Wayne E. Hubbard,1991,Pattern Recognit.,,24,2,105--119,10.1016/0031-3203(91)90081-F,https://doi.org/10.1016/0031-3203(91)90081-F,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/pr/GuyonALDH91.bib,"Mon, 24 Feb 2020 00:00:00 +0100",,,,,,,,,1区,是,PATTERN RECOGNITION,journal,计算机科学,
DBLP:conf/nips/MatanBLD91,inproceedings,Multi-Digit Recognition Using a Space Displacement Neural Network,Ofer Matan; Christopher J. C. Burges; Yann LeCun; John S. Denker,1991,,"Advances in Neural Information Processing Systems 4, [NIPS Conference, Denver, Colorado, USA, December 2-5, 1991]",,,488--495,,http://papers.nips.cc/paper/557-multi-digit-recognition-using-a-space-displacement-neural-network,Morgan Kaufmann,John E. Moody; Stephen Jose Hanson; Richard Lippmann,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/MatanBLD91.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/SimardL91,inproceedings,Reverse TDNN: An Architecture For Trajectory Generation,Patrice Y. Simard; Yann LeCun,1991,,"Advances in Neural Information Processing Systems 4, [NIPS Conference, Denver, Colorado, USA, December 2-5, 1991]",,,579--588,,http://papers.nips.cc/paper/577-reverse-tdnn-an-architecture-for-trajectory-generation,Morgan Kaufmann,John E. Moody; Stephen Jose Hanson; Richard Lippmann,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/SimardL91.bib,"Fri, 06 Mar 2020 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/SimardVLD91,inproceedings,Tangent Prop - A Formalism for Specifying Selected Invariances in an Adaptive Network,Patrice Y. Simard; Bernard Victorri; Yann LeCun; John S. Denker,1991,,"Advances in Neural Information Processing Systems 4, [NIPS Conference, Denver, Colorado, USA, December 2-5, 1991]",,,895--903,,http://papers.nips.cc/paper/536-tangent-prop-a-formalism-for-specifying-selected-invariances-in-an-adaptive-network,Morgan Kaufmann,John E. Moody; Stephen Jose Hanson; Richard Lippmann,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/SimardVLD91.bib,"Fri, 06 Mar 2020 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/DenkerL90,inproceedings,Transforming Neural-Net Output Levels to Probability Distributions,John S. Denker; Yann LeCun,1990,,"Advances in Neural Information Processing Systems 3, [NIPS Conference, Denver, Colorado, USA, November 26-29, 1990]",,,853--859,,http://papers.nips.cc/paper/419-transforming-neural-net-output-levels-to-probability-distributions,Morgan Kaufmann,Richard Lippmann; John E. Moody; David S. Touretzky,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/DenkerL90.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/CunKS90,inproceedings,Second Order Properties of Error Surfaces,Yann LeCun; Ido Kanter; Sara A. Solla,1990,,"Advances in Neural Information Processing Systems 3, [NIPS Conference, Denver, Colorado, USA, November 26-29, 1990]",,,918--924,,http://papers.nips.cc/paper/314-second-order-properties-of-error-surfaces,Morgan Kaufmann,Richard Lippmann; John E. Moody; David S. Touretzky,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/CunKS90.bib,"Fri, 06 Mar 2020 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:journals/cm/LeCunJBDGGHHH89,article,Handwritten digit recognition: applications of neural network chips and automatic learning,Yann LeCun; Lawrence D. Jackel; Bernhard E. Boser; John S. Denker; Hans Peter Graf; Isabelle Guyon; Don Henderson; Richard E. Howard; Wayne E. Hubbard,1989,IEEE Commun. Mag.,,27,11,41--46,10.1109/35.41400,https://doi.org/10.1109/35.41400,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/cm/LeCunJBDGGHHH89.bib,"Mon, 28 Aug 2023 01:00:00 +0200",,,,,,,,,2区,否,IEEE COMMUNICATIONS MAGAZINE,journal,计算机科学,
DBLP:journals/neco/LeCunBDHHHJ89,article,Backpropagation Applied to Handwritten Zip Code Recognition,Yann LeCun; Bernhard E. Boser; John S. Denker; Donnie Henderson; Richard E. Howard; Wayne E. Hubbard; Lawrence D. Jackel,1989,Neural Comput.,,1,4,541--551,10.1162/NECO.1989.1.4.541,https://doi.org/10.1162/neco.1989.1.4.541,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/neco/LeCunBDHHHJ89.bib,"Mon, 28 Aug 2023 01:00:00 +0200",,,,,,,B类,,4区,否,NEURAL COMPUTATION,journal,计算机科学,推荐国际学术刊物
DBLP:conf/nips/CunBDHHHJ89,inproceedings,Handwritten Digit Recognition with a Back-Propagation Network,Yann LeCun; Bernhard E. Boser; John S. Denker; Donnie Henderson; Richard E. Howard; Wayne E. Hubbard; Lawrence D. Jackel,1989,,"Advances in Neural Information Processing Systems 2, [NIPS Conference, Denver, Colorado, USA, November 27-30, 1989]",,,396--404,,http://papers.nips.cc/paper/293-handwritten-digit-recognition-with-a-back-propagation-network,Morgan Kaufmann,David S. Touretzky,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/CunBDHHHJ89.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/CunDS89,inproceedings,Optimal Brain Damage,Yann LeCun; John S. Denker; Sara A. Solla,1989,,"Advances in Neural Information Processing Systems 2, [NIPS Conference, Denver, Colorado, USA, November 27-30, 1989]",,,598--605,,http://papers.nips.cc/paper/250-optimal-brain-damage,Morgan Kaufmann,David S. Touretzky,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/CunDS89.bib,"Fri, 06 Mar 2020 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:journals/nn/LeCun88,article,Using curvature information to improve back-propagation,Yann LeCun,1988,Neural Networks,,1,Supplement-1,168--171,10.1016/0893-6080(88)90205-5,https://doi.org/10.1016/0893-6080(88)90205-5,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/nn/LeCun88.bib,"Sun, 28 May 2017 01:00:00 +0200",,,,,,,B类,,2区,是,NEURAL NETWORKS,journal,计算机科学,推荐国际学术刊物
DBLP:conf/nips/CunGH88,inproceedings,GEMINI: Gradient Estimation Through Matrix Inversion After Noise Injection,Yann LeCun; Conrad C. Galland; Geoffrey E. Hinton,1988,,"Advances in Neural Information Processing Systems 1, [NIPS Conference, Denver, Colorado, USA, 1988]",,,141--148,,http://papers.nips.cc/paper/122-gemini-gradient-estimation-through-matrix-inversion-after-noise-injection,Morgan Kaufmann,David S. Touretzky,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/CunGH88.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
